STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,TMIN
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19971225,2.2,-9.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19971226,-2.2,-10.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19971227,0,-8.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19971228,-4.4,-6.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19971229,-2.2,-5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19971230,-3.9,-23.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19971231,-9.4,-27.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980101,-5.6,-10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980102,-6.1,-18.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980103,-18.3,-23.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980104,-11.7,-22.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980105,-8.3,-12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980106,-8.9,-13.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980107,-7.2,-11.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980108,-5,-12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980109,-12.8,-23.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980110,-17.8,-23.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980111,-18.9,-25
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980112,-22.8,-27.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980113,-19.4,-29.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980114,-13.3,-19.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980115,-9.4,-17.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980116,-8.9,-13.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980117,-13.3,-15.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980118,-12.8,-21.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980119,-16.7,-22.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980120,-15,-24.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980121,-9.4,-20
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980122,-5,-10.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980123,-5.6,-10.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980124,-6.7,-12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980125,-3.9,-6.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980126,-4.4,-6.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980127,-3.3,-6.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980128,-1.7,-8.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980129,-3.3,-8.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980130,-3.9,-8.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980131,-2.2,-9.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980201,-1.7,-12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980202,-12.8,-22.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980203,-11.1,-23.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980204,-7.8,-17.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980205,-5.6,-12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980206,-6.7,-9.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980207,-1.1,-12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980208,2.2,-10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980209,-4.4,-10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980210,-2.2,-5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980211,-2.8,-5
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980212,-3.3,-7.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980213,-2.8,-7.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980214,-0.6,-5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980215,0.6,-7.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980216,3.3,0
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980217,2.8,1.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980218,2.2,0
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980219,1.1,-0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980220,1.7,-1.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980221,1.1,-0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980222,3.3,0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980223,7.2,-1.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980224,8.9,-3.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980225,5.6,2.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980226,7.2,2.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980227,2.8,-1.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980228,2.2,-4.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980301,-0.6,-4.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980302,-3.9,-6.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980303,-5.6,-9.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980304,-4.4,-10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980305,-2.2,-9.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980306,-3.9,-12.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980307,-3.9,-13.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980308,-11.1,-16.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980309,-15.6,-21.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980310,-16.7,-22.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980311,-11.1,-23.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980312,-7.8,-17.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980313,-2.8,-14.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980314,-6.7,-16.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980315,-2.8,-8.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980316,-1.7,-10.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980317,2.2,-1.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980318,4.4,-2.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980319,1.7,-3.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980320,2.8,-3.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980321,5,-0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980322,1.1,-3.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980323,3.3,-5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980324,2.2,-3.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980325,9.4,0
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980326,12.8,2.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980327,12.2,-1.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980328,12.2,0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980329,5.6,-0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980330,9.4,-1.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980331,11.1,-3.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980401,8.9,0
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980402,12.8,-3.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980403,15,-1.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980404,14.4,0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980405,12.2,4.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980406,6.1,5
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980407,5.6,2.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980408,7.2,2.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980409,11.1,2.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980410,16.7,1.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980411,21.7,1.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980412,17.8,10.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980413,13.9,3.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980414,7.8,-0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980415,8.3,-2.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980416,10.6,-3.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980417,15,1.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980418,15,0
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980419,16.1,1.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980420,16.1,0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980421,18.9,0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980422,22.8,1.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980423,23.9,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980424,22.8,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980425,23.9,7.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980426,20,5
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980427,20.6,2.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980428,22.8,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980429,25.6,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980430,27.8,7.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980501,16.1,6.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980502,20,5
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980503,22.2,0.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980504,18.9,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980505,21.1,-1.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980506,18.3,4.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980507,12.8,4.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980508,16.1,9.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980509,21.1,10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980510,23.3,10.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980511,20.6,11.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980512,17.8,6.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980513,22.8,7.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980514,26.7,15
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980515,23.9,14.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980516,22.8,11.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980517,27.2,8.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980518,27.2,13.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980519,21.1,11.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980520,25.6,8.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980521,22.8,10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980522,22.8,10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980523,22.2,10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980524,22.8,12.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980525,26.1,8.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980526,27.8,11.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980527,28.9,12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980528,26.7,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980529,13.9,1.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980530,23.9,7.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980531,18.3,3.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980601,23.9,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980602,9.4,3.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980603,17.2,1.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980604,14.4,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980605,14.4,7.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980606,17.2,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980607,20,2.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980608,22.2,5.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980609,22.2,10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980610,20,11.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980611,22.8,11.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980612,24.4,12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980613,28.9,11.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980614,26.1,13.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980615,14.4,13.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980616,23.3,14.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980617,22.8,15.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980618,26.7,13.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980619,17.2,14.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980620,20.6,12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980621,18.9,13.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980622,20,13.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980623,21.1,11.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980624,28.3,16.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980625,30,17.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980626,27.2,17.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980627,25,15
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980628,22.8,13.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980629,24.4,14.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980630,27.2,16.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980701,28.9,15
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980702,29.4,17.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980703,25,15.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980704,25.6,11.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980705,18.9,15.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980706,23.3,16.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980707,27.2,16.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980708,28.3,16.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980709,29.4,17.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980710,30.6,19.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980711,31.1,20.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980712,31.1,19.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980713,31.1,18.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980714,33.3,17.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980715,24.4,12.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980716,20.6,9.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980717,26.7,12.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980718,31.1,15.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980719,28.9,14.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980720,32.8,17.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980721,23.9,13.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980722,23.3,11.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980723,23.3,10.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980724,24.4,10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980725,27.2,10.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980726,30.6,17.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980727,29.4,13.3
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980728,26.7,16.1
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980729,25.6,12.8
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980730,23.9,-9999
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980731,26.7,10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980801,27.8,15.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980802,25,20
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980803,27.2,19.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980804,28.3,16.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980805,30,15.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980806,29.4,15.6
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980807,29.4,13.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980808,29.4,16.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980809,30,17.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980810,29.4,14.4
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980811,32.8,16.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980812,30,17.2
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980813,31.1,16.7
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980814,23.9,13.9
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980815,24.4,10
GHCND:USC00323621,GRAND FORKS UNIVERSITY NWS ND US,253,47.92167,-97.09806,19980816,31.1,15.6
