STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,TMAX,TMIN
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860101,-2.9,-0.6,-4.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860102,1.5,7.4,-3.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860103,3.4,7.8,1.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860104,0.0,3.2,-3.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860105,-1.1,3.2,-6.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860106,1.2,2.9,0.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860107,0.6,4.7,-1.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860108,-1.3,0.5,-3.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860109,0.0,1.3,-1.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860110,1.7,3.3,0.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860111,4.8,5.9,1.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860112,2.2,4.0,1.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860113,2.6,5.4,0.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860114,6.8,10.2,4.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860115,3.1,6.6,1.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860116,1.1,2.6,-0.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860117,-0.4,0.9,-1.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860118,0.5,4.0,-2.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860119,7.7,11.4,3.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860120,3.3,11.4,1.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860121,-0.2,3.5,-1.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860122,3.6,7.9,-1.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860123,4.7,7.0,2.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860124,2.2,5.6,-1.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860125,-1.2,0.1,-2.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860126,-1.7,2.2,-3.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860127,-4.6,-1.0,-6.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860128,-1.9,3.0,-7.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860129,-1.6,0.8,-4.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860130,0.2,4.7,-3.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860131,2.7,5.6,0.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860201,-0.1,2.0,-1.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860202,-0.3,1.3,-1.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860203,0.0,0.8,-1.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860204,-0.3,1.1,-1.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860205,-1.1,0.0,-1.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860206,-0.9,1.0,-2.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860207,-2.9,-0.9,-4.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860208,-7.4,-4.1,-9.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860209,-10.0,-7.2,-12.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860210,-11.2,-8.6,-13.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860211,-8.5,-6.3,-11.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860212,-5.6,-3.1,-7.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860213,-5.3,-2.0,-7.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860214,-6.3,-2.3,-8.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860215,-4.7,-0.4,-8.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860216,-0.9,4.1,-4.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860217,-2.3,2.3,-5.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860218,-1.3,1.3,-2.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860219,-3.0,-1.1,-4.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860220,-4.9,-2.0,-6.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860221,-4.8,-1.3,-7.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860222,-5.9,-1.3,-10.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860223,-4.9,-3.7,-5.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860224,-4.9,-1.6,-6.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860225,-6.8,-3.6,-8.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860226,-8.6,-5.3,-11.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860227,-9.1,-4.5,-13.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860228,-5.4,-2.1,-7.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860301,-3.4,-0.7,-7.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860302,-1.0,3.6,-3.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860303,-1.2,-0.2,-2.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860304,-0.4,4.2,-5.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860305,4.4,9.5,0.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860306,3.9,9.7,0.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860307,3.2,7.2,1.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860308,1.6,3.5,-1.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860309,2.6,7.1,0.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860310,0.7,4.2,-2.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860311,1.1,4.8,-1.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860312,1.9,3.3,0.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860313,2.3,5.9,0.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860314,2.3,8.5,-2.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860315,3.2,10.4,-2.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860316,2.8,8.8,-1.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860317,5.4,14.6,-1.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860318,5.6,12.7,0.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860319,5.6,11.6,1.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860320,7.2,10.7,5.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860321,3.9,6.7,2.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860322,3.2,8.9,-1.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860323,5.7,8.5,2.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860324,7.4,12.3,4.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860325,4.4,9.3,1.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860326,3.7,9.2,-0.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860327,6.4,14.5,0.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860328,7.1,16.3,2.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860329,7.8,13.3,3.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860330,5.1,9.5,1.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860331,10.6,15.8,4.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860401,8.4,13.9,4.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860402,9.2,14.9,5.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860403,7.5,11.5,4.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860404,4.1,7.0,2.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860405,2.2,3.8,0.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860406,3.8,7.3,0.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860407,11.2,21.3,2.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860408,11.9,17.4,6.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860409,10.2,17.0,5.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860410,2.8,6.4,1.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860411,-0.7,1.4,-2.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860412,-1.8,-0.2,-3.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860413,-0.1,4.3,-3.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860414,4.7,11.0,-0.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860415,7.9,14.9,1.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860416,8.7,15.9,2.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860417,5.3,7.0,4.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860418,5.2,8.6,4.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860419,4.4,8.7,2.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860420,4.4,6.9,2.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860421,11.1,18.2,4.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860422,7.8,11.5,6.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860423,9.3,15.4,5.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860424,8.2,10.9,4.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860425,11.8,16.7,7.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860426,14.1,22.1,9.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860427,8.9,14.3,5.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860428,8.8,10.4,7.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860429,9.9,12.2,8.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860430,11.1,13.0,9.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860501,13.5,20.0,9.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860502,15.2,23.0,8.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860503,16.4,24.5,9.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860504,14.1,19.7,9.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860505,13.8,18.9,10.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860506,15.1,23.8,8.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860507,16.3,23.4,10.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860508,11.1,16.7,6.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860509,12.1,16.5,6.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860510,14.7,21.2,8.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860511,14.4,18.6,10.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860512,16.7,21.7,11.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860513,18.2,25.6,11.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860514,14.8,18.1,12.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860515,13.0,16.7,11.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860516,12.8,17.8,9.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860517,16.2,22.0,11.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860518,18.6,26.2,13.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860519,17.7,22.7,14.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860520,19.6,26.7,13.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860521,17.4,21.5,14.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860522,16.6,21.7,12.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860523,18.4,27.2,11.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860524,16.0,20.2,14.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860525,16.4,23.6,9.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860526,18.1,25.6,10.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860527,18.9,26.2,15.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860528,14.3,15.8,12.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860529,8.7,12.3,7.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860530,7.7,11.7,5.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860531,8.3,12.0,5.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860601,10.9,15.5,5.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860602,10.3,12.8,8.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860603,13.4,18.5,8.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860604,9.2,14.0,6.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860605,8.6,13.4,5.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860606,9.1,13.2,6.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860607,7.5,10.0,4.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860608,13.4,19.6,7.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860609,15.7,23.3,7.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860610,18.1,24.8,9.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860611,13.0,20.2,9.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860612,9.4,10.8,8.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860613,10.8,13.3,9.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860614,14.9,18.0,10.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860615,20.3,28.1,12.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860616,20.6,27.5,15.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860617,19.8,26.8,14.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860618,19.7,25.4,15.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860619,20.3,27.3,15.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860620,21.1,27.0,16.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860621,21.7,28.7,15.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860622,23.1,28.9,17.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860623,23.2,30.9,18.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860624,19.1,23.0,15.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860625,20.3,26.4,14.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860626,20.7,27.3,14.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860627,21.8,29.4,13.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860628,22.2,29.7,14.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860629,22.4,29.4,15.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860630,20.9,26.0,15.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860701,20.9,26.5,13.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860702,21.8,28.3,14.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860703,20.4,28.2,15.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860704,21.4,26.5,16.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860705,22.3,29.0,15.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860706,17.9,22.6,14.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860707,15.2,20.2,13.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860708,13.4,16.1,12.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860709,14.7,19.5,11.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860710,15.1,19.0,12.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860711,14.4,18.7,10.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860712,14.8,18.3,12.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860713,13.6,18.7,9.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860714,15.1,21.0,8.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860715,17.0,23.5,9.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860716,19.7,26.8,11.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860717,20.5,27.2,13.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860718,16.0,21.0,13.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860719,13.4,15.2,12.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860720,15.6,21.2,11.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860721,17.0,23.2,10.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860722,18.9,25.7,12.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860723,18.7,26.0,14.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860724,12.7,17.0,9.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860725,15.8,23.2,8.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860726,18.1,23.8,13.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860727,21.0,27.4,15.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860728,21.9,29.5,15.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860729,22.9,29.6,16.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860730,22.7,27.5,18.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860731,23.5,28.4,18.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860801,20.3,24.6,17.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860802,21.9,29.2,16.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860803,25.2,33.2,18.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860804,22.8,29.5,19.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860805,17.3,20.1,15.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860806,19.6,26.3,13.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860807,21.4,27.7,15.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860808,19.6,24.0,17.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860809,20.7,26.6,15.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860810,21.6,27.6,17.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860811,20.9,27.7,16.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860812,16.3,19.2,14.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860813,17.6,21.9,13.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860814,18.8,24.5,14.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860815,18.9,26.3,13.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860816,20.6,27.4,14.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860817,20.3,26.4,15.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860818,18.8,25.6,15.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860819,15.7,18.5,13.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860820,16.1,21.2,12.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860821,16.9,22.2,10.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860822,20.3,27.3,13.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860823,15.2,19.9,13.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860824,13.1,15.8,11.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860825,14.1,19.2,9.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860826,16.7,24.5,11.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860827,13.9,16.8,12.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860828,10.9,13.0,9.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860829,10.9,15.7,7.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860830,12.2,17.2,8.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860831,12.9,19.1,9.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860901,12.7,18.6,7.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860902,15.0,21.4,9.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860903,16.2,24.5,9.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860904,12.3,16.6,8.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860905,12.4,19.1,5.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860906,16.0,24.8,8.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860907,16.3,22.3,13.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860908,14.9,20.5,11.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860909,14.1,18.3,11.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860910,12.8,17.5,9.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860911,12.7,19.4,7.4
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860912,15.4,21.7,10.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860913,17.6,22.2,15.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860914,16.3,18.7,13.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860915,19.5,24.4,14.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860916,20.1,25.8,17.8
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860917,17.8,22.1,16.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860918,14.2,18.2,10.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860919,10.3,12.7,7.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860920,10.9,13.6,9.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860921,11.6,18.1,8.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860922,12.2,16.9,8.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860923,13.9,20.0,11.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860924,14.1,18.4,9.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860925,13.7,15.7,11.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860926,11.9,17.2,8.5
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860927,11.0,17.6,5.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860928,12.3,19.4,6.1
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860929,12.3,18.8,6.3
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19860930,14.0,20.5,7.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19861001,11.7,15.9,8.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19861002,12.7,19.2,9.2
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19861003,15.0,21.9,10.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19861004,15.1,22.2,11.0
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19861005,13.7,19.0,9.9
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19861006,13.8,19.1,11.6
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19861007,15.8,21.2,12.7
GHCND:GME00102404,KONSTANZ GM,443,47.6781,9.1908,19861008,13.5,16.2,11.2
