STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,TMAX,TMIN
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860207,-9999,-6.3,-12.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860208,-9999,-8.4,-16.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860209,-9999,-12.3,-20.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860210,-9999,-4.5,-12.9
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860211,-9999,-4.2,-6.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860212,-9999,-5.6,-12.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860213,-9999,-9.1,-19.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860214,-9999,-3.8,-9.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860215,-9999,-2.3,-10.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860216,-9999,-2.2,-6.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860217,-9999,-2.4,-7.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860218,-9999,-6.6,-8.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860219,-9999,-6.0,-9.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860220,-9999,-6.2,-15.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860221,-9999,-6.7,-16.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860222,-9999,-6.8,-15.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860223,-9999,-8.7,-12.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860224,-9999,-6.3,-20.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860225,-9999,-7.5,-10.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860226,-9999,-8.3,-14.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860227,-9999,-9.8,-24.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860228,-9999,-4.1,-18.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860301,-9999,-2.6,-10.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860302,-9999,-2.8,-7.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860303,-9999,-3.4,-7.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860304,-9999,1.2,-8.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860305,-9999,5.4,-0.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860306,-9999,5.9,2.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860307,-9999,5.2,0.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860308,-9999,3.6,-0.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860309,-9999,2.0,-0.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860310,-9999,2.4,-0.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860311,-9999,2.2,0.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860312,-9999,1.3,0.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860313,-9999,2.1,-0.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860314,-9999,3.5,1.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860315,-9999,4.3,2.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860316,-9999,9.4,2.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860317,-9999,13.7,1.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860318,-9999,14.1,1.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860319,-9999,13.6,0.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860320,-9999,13.2,-0.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860321,-9999,6.7,2.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860322,-9999,7.7,-0.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860323,-9999,7.6,2.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860324,-9999,9.2,0.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860325,-9999,9.2,1.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860326,-9999,7.2,0.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860327,-9999,9.9,0.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860328,-9999,15.6,7.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860329,-9999,10.2,2.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860330,-9999,8.0,2.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860331,-9999,11.4,1.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860401,-9999,10.1,1.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860402,-9999,9.8,0.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860403,-9999,8.2,3.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860404,-9999,3.9,1.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860405,-9999,3.8,0.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860406,-9999,5.1,0.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860407,-9999,7.2,3.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860408,-9999,7.3,4.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860409,-9999,5.6,2.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860410,-9999,2.8,-2.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860411,-9999,-1.6,-5.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860412,-9999,-0.6,-6.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860413,-9999,2.0,-10.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860414,-9999,5.5,-4.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860415,-9999,14.6,1.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860416,-9999,14.8,5.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860417,-9999,11.7,4.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860418,-9999,10.1,2.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860419,-9999,8.6,2.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860420,-9999,9.1,2.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860421,-9999,13.4,4.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860422,-9999,11.1,7.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860423,-9999,11.4,4.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860424,-9999,17.3,6.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860425,-9999,12.1,5.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860426,-9999,11.1,5.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860427,-9999,17.2,7.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860428,-9999,15.4,7.9
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860429,-9999,19.6,7.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860430,-9999,18.3,8.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860501,-9999,17.0,7.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860502,-9999,22.3,6.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860503,-9999,25.1,11.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860504,-9999,21.2,10.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860505,-9999,26.4,11.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860506,-9999,24.3,12.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860507,-9999,21.0,11.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860508,-9999,17.0,9.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860509,-9999,15.8,7.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860510,-9999,14.4,9.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860511,-9999,19.3,12.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860512,-9999,20.7,7.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860513,-9999,25.0,10.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860514,-9999,18.6,12.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860515,-9999,17.7,9.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860516,-9999,17.4,3.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860517,-9999,20.4,6.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860518,-9999,25.2,11.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860519,-9999,19.1,12.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860520,-9999,21.8,12.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860521,-9999,22.0,14.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860522,-9999,19.2,10.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860523,-9999,24.1,10.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860524,-9999,22.8,10.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860525,-9999,20.9,5.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860526,-9999,25.5,9.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860527,-9999,25.9,12.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860528,-9999,22.1,10.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860529,-9999,13.4,7.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860530,-9999,9.2,7.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860531,-9999,14.2,6.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860601,-9999,15.3,5.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860602,-9999,13.8,6.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860603,-9999,18.1,7.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860604,-9999,15.6,7.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860605,-9999,13.2,2.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860606,-9999,10.5,6.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860607,-9999,10.4,6.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860608,-9999,13.7,6.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860609,-9999,20.8,8.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860610,-9999,23.6,9.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860611,-9999,22.1,9.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860612,-9999,13.0,7.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860613,-9999,16.6,9.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860614,-9999,21.2,11.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860615,-9999,24.6,11.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860616,-9999,27.6,14.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860617,-9999,30.2,15.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860618,-9999,22.4,15.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860619,-9999,21.5,14.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860620,-9999,25.0,15.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860621,-9999,23.0,14.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860622,-9999,21.7,8.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860623,-9999,23.1,10.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860624,-9999,20.9,13.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860625,-9999,22.6,12.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860626,-9999,24.6,9.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860627,-9999,26.1,10.9
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860628,-9999,27.0,13.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860629,-9999,25.0,15.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860630,-9999,23.4,11.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860701,-9999,28.0,10.9
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860702,-9999,29.3,13.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860703,-9999,30.8,15.9
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860704,-9999,28.4,15.9
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860705,-9999,27.2,15.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860706,-9999,24.1,15.9
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860707,-9999,18.5,13.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860708,-9999,16.2,10.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860709,-9999,17.1,7.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860710,-9999,16.2,8.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860711,-9999,17.7,9.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860712,-9999,16.4,7.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860713,-9999,14.6,8.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860714,-9999,19.5,7.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860715,-9999,22.5,8.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860716,-9999,26.9,11.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860717,-9999,27.4,13.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860718,-9999,26.3,11.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860719,-9999,16.8,11.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860720,-9999,20.7,9.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860721,-9999,22.5,10.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860722,-9999,25.6,12.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860723,-9999,23.3,13.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860724,-9999,15.4,8.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860725,-9999,17.3,8.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860726,-9999,21.0,12.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860727,-9999,23.4,14.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860728,-9999,26.8,14.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860729,-9999,30.0,15.2
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860730,-9999,26.5,13.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860731,-9999,28.6,13.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860801,-9999,26.0,17.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860802,-9999,29.7,12.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860803,-9999,33.1,15.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860804,-9999,30.9,19.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860805,-9999,24.0,17.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860806,-9999,25.6,7.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860807,-9999,28.6,14.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860808,-9999,26.3,12.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860809,-9999,24.0,9.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860810,-9999,25.7,12.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860811,-9999,25.5,14.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860812,-9999,22.5,15.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860813,-9999,22.3,13.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860814,-9999,25.6,10.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860815,-9999,27.7,13.9
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860816,-9999,23.1,16.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860817,-9999,22.8,13.0
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860818,-9999,18.7,11.9
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860819,-9999,16.3,9.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860820,-9999,16.6,9.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860821,-9999,17.6,6.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860822,-9999,18.0,10.5
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860823,-9999,17.0,12.4
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860824,-9999,15.1,7.3
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860825,-9999,17.4,6.1
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860826,-9999,20.7,9.7
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860827,-9999,19.2,12.6
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860828,-9999,18.1,7.8
GHCND:GME00102340,ERFURT BINDERSLEBEN GM,316,50.9844,10.9631,19860829,-9999,14.8,8.2
