"ACEPEN.Sum.Sq" "ACEPEN.Df" "ACEPEN.F.value" "ACEPEN.Pr..F." "ACERUB.Sum.Sq" "ACERUB.Df" "ACERUB.F.value" "ACERUB.Pr..F." "ACESAC.Sum.Sq" "ACESAC.Df" "ACESAC.F.value" "ACESAC.Pr..F." "BETALL.Sum.Sq" "BETALL.Df" "BETALL.F.value" "BETALL.Pr..F." "BETPAP.Sum.Sq" "BETPAP.Df" "BETPAP.F.value" "BETPAP.Pr..F." "FAGGRA.Sum.Sq" "FAGGRA.Df" "FAGGRA.F.value" "FAGGRA.Pr..F." "ILEMUC.Sum.Sq" "ILEMUC.Df" "ILEMUC.F.value" "ILEMUC.Pr..F." "POPGRA.Sum.Sq" "POPGRA.Df" "POPGRA.F.value" "POPGRA.Pr..F." "QUERUB.Sum.Sq" "QUERUB.Df" "QUERUB.F.value" "QUERUB.Pr..F."
119.123883576955 1 1.92455767133056 0.168211251429323 0.619534606246816 1 0.00937101710506618 0.923075783723707 15.540021255074 1 0.217402403962219 0.642609481869433 287.146126570107 1 5.31655869170072 0.0226708747932938 4.55177130040283 1 0.0554330661488211 0.814241747483232 60.2856490843506 1 1.36547054382097 0.246795162456375 25.6300817282404 1 1.04521267493626 0.308427353405423 37.7059287367083 1 0.545180296348697 0.462058308044724 9.35772755821745 1 0.238999044951921 0.625773173050874
4883.4707238214 1 78.8970335925725 1.60176047464705e-14 1742.32600549945 1 26.3542450018237 1.40228222399985e-06 269.89756680611 1 3.77582365455541 0.0563992705142636 1464.43368983064 1 27.1142353723777 7.10865574501009e-07 1780.61506352331 1 21.6849542930989 7.92762034976305e-06 722.338866501745 1 16.3609824202955 0.000139572806246984 2262.81815662363 1 92.2793084882334 5.38829901376559e-17 2412.42415670615 1 34.880618532316 5.06589495272356e-08 697.679053132761 1 17.8189230605741 4.59100908940559e-05
1300.30404701664 1 21.0076271323997 1.23486882918391e-05 462.883035482152 1 7.00152146370999 0.00946067681592026 224.826073982697 1 3.14528070167646 0.0809044515751799 617.1473141423 1 11.4265860252233 0.000950647931101738 1104.0627773384 1 13.445663441666 0.0003587033734946 2.08286181036647 1 0.0471768404604162 0.828720743064178 1036.16352646114 1 42.2554739640384 1.4030655938978e-09 1013.13127082532 1 14.6486036804858 0.000228206482113223 370.052054445647 1 9.45123557453228 0.00258351821972976
6684.85004006998 108 NA NA 6611.17784015016 100 NA NA 4574.74867894088 64 NA NA 7183.29977122993 133 NA NA 10510.4546244544 128 NA NA 2913.90602131422 66 NA NA 3334.9108737638 136 NA NA 6777.90639343646 98 NA NA 4972.53618788598 127 NA NA
